지점명,주소,다행
용인지점,"서울 강남구 영동대로 511, 3305호","1,794 "
전주지점,"서울 강남구 테헤란로87길 36, 4층","8,807 "
광주지점,전남 담양군 담양읍 에코길 70,"5,000 "
시화지점,"경기 시흥시 공단1대로 13, 907호",300 
김포지점,경기 김포시 조리미로 17,"1,100 "
원주지점,강원 춘천시 경춘로 2137,"2,000 "
압구정지점,전북 고창군 심원면 선운대로 2517-8,"7,125 "
창원지점,경기 화성시 비봉면 주석로701번길 25,"2,200 "
안양지점,경기 광주시 초월읍 진새골길 43-14,"7,012 "
서소문지점,"경기 광명시 하안로 60, A동 103호","4,000 "
금천지점,"서울 강남구 테헤란로 223, 7층",0 
일산지점,경기 파주시 탄현면 한록산길 86,"1,060 "
창원지점,경남 함안군 군북면 함안산단로 52-13,"18,450 "
성동지점,"서울 동대문구 천호대로 375, 3층","3,650 "
반포지점,서울 동대문구 왕산로 25,"6,000 "
가산지점,경기 평택시 산단로 63-8,"2,000 "
전주지점,전북 고창군 부안면 질마재로 271-78,"1,250 "
전주지점,전북 고창군 부안면 검산리 산74번지,900 
가산지점,"서울 금천구 가산디지털2로 14, 205호, 809호",599 
부천지점,경기 파주시 월롱면 누현2길 15,873 
양산지점,"대구 북구 경대로17길 47, 1106동 1107호",170 
시화지점,경기 시흥시 공단1대로80번길 140,"1,000 "
강남지점,"서울 강남구 테헤란로108길 42, 4-9층",0 
전주지점,전남 화순군 능주면 만수리 553-1번지,"6,112 "
금정지점,부산 강서구 낙동남로511번길 17,"2,000 "
판교지점,"경기 용인시 기흥구 기흥로 58-1, A동 1805호","6,000 "
용인지점,경기 용인시 처인구 이동읍 백옥대로 664-26,"2,000 "
해운대지점,경남 창원시 마산회원구 자유무역6길 41,"6,501 "
김포지점,"서울 마포구 마포대로 86, 3층","3,000 "
부천지점,충북 청주시 청원구 오창읍 후기길 483,"4,571 "
판교지점,경기 성남시 분당구 대왕판교로395번길 8,"10,000 "
여의도지점,서울 마포구 마포대로 44,"3,670 "
김포지점,서울 영등포구 은행로 14,"23,092 "
천안지점,"서울 종로구 종로 34, 3층","1,300 "
영업부,"PASEO DEL MAR AND PACIFIC AVENUES, COSTA DEL ESTE, MMG TOWER, 23RD FLOOR, PANAMA CITY, REPUBLIC OF PANAMA",0 
안양지점,"경기 안양시 동안구 평촌대로212번길 55, 10층","7,100 "
강남지점,"서울 용산구 한강대로23길 55, 9층","45,000 "
청주지점,"서울 강서구 방화대로 294, 503호",900 
분당지점,경기 파주시 월롱면 정문로 160,"1,000 "
원주지점,강원 홍천군 남면 흥성길 53,"1,000 "
제주지점,"제주 서귀포시 중산간서로 777, 에이동호","1,000 "
안양지점,경기 과천시 뒷골2로 16,525 
창원지점,"경남 김해시 계동로 149, 403호","5,900 "
시화지점,"경기 부천시 소향로 11, B동 308호","1,000 "
당진지점,대전 서구 혜천로 15,"3,000 "
오창지점,"서울 송파구 중대로 97, 지하2층",500 
포항지점,"서울 영등포구 양평로22길 21, 1101호","4,700 "
구미지점,경북 경산시 하양읍 지식산업6로 27,730 
군산지점,전북 군산시 자유무역3길 79,"4,988 "
울산지점,"울산 중구 동천1길 40, 비비125호,비비128호",300 
강남지점,충북 음성군 삼성면 대청로 269,300 
오창지점,충북 음성군 생극면 생극산단길 47,"2,833 "
군산지점,충북 청주시 흥덕구 오송읍 상정쌍청로 171,"15,023 "
경산지점,"경기 김포시 태장로 765, 324호, 325호","3,000 "
금남로지점,광주 남구 도시첨단산업로 18,"12,100 "
오창지점,충남 천안시 서북구 성환읍 왕지1길 255-42,"4,000 "
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
압구정지점,"서울 강남구 테헤란로 504, 6층","5,500 "
,경남 창원시 마산회원구 봉암공단1길 37-3,7 
창원지점,경남 김해시 주촌면 서부로1331번길 16,5 
남울산지점,경북 경주시 외동읍 별미길 35-59,250 
산본지점,경기 용인시 처인구 남사읍 원암로 370-13,"3,868 "
강남지점,울산 남구 장생포고래로29번길 7,"42,820 "
창원지점,"경남 창원시 의창구 북면 동전로 154, 2층",360 
판교지점,"경기 성남시 분당구 동판교로 55, 701호","30,270 "
안산지점,경기 안산시 단원구 원포공원로 18,464 
금정지점,인천 서구 북항로335번길 38,"2,189 "
평택지점,경기 이천시 마장면 이장로157번길 295,"3,448 "
진주지점,경남 산청군 시천면 삼신봉로 460,"11,131 "
충주지점,충북 청주시 청원구 북이면 대율다락말길 93-13,300 
제주지점,제주 제주시 도령로 171-1,"1,830 "
구미지점,강소성 우시시 싱가폴 공업원 싱추앙4로 1호,0 
마곡지점,"서울 금천구 두산로 70, 에이동 1008호,1009호,1010호,1011호,2510호,지1층엘104호","1,000 "
수원지점,"경기 수원시 영통구 중부대로 316, 3층","2,000 "
서초지점,서울 강남구 언주로172길 23,0 
평택지점,경기 평택시 산단로 35-14,300 
도곡지점,경남 창원시 진해구 신항5로 15-41,"1,250 "
금남로지점,경기 평택시 진위면 청호리 11번지,"7,435 "
성동지점,서울 강남구 역삼1동 635-4번지,"51,100 "
목포지점,광주 북구 첨단연신로30번길 33,"9,162 "
평택지점,"SHEFFIELDSTRAAT 18,, 3047AP, ROTTERDAM, THE NETHERLADS",0 
원주지점,우석시 신오구 선석로 9-5번지,0 
양산지점,부산 사상구 사상로368번길 41-6,800 
영업부,인천 중구 자유무역로 299,"18,162 "
서초지점,"서울 서초구 남부순환로 2583, 9층","2,000 "
가산지점,서울 영등포구 은행로 14,"27,000 "
안양지점,"서울 강남구 영동대로112길 66, 5층","3,000 "
안양지점,충남 당진시 순성면 옥호로 24,"3,000 "
부천지점,"경기 성남시 분당구 판교로 744, 씨동 607호, 607-1호",391 
오창지점,충남 아산시 음봉면 관용로 278,"5,200 "
강남지점,전북 익산시 삼기면 미륵사지로 820-44,"11,000 "
울산지점,"경기 포천시 화합로 169-32, 1층","15,813 "
해양산업금융실,서울시 영등포구 국제금융로 56 미래에셋대우빌딩 16층 07330,0 
광주지점,광주 광산구 하남산단9번로 144,625 
진주지점,경남 거창군 가조면 석강3길 60,"2,000 "
구미지점,서울 서초구 논현로 153,"15,000 "
동탄지점,"경기 군포시 고산로148번길 17, 12층 비-1205호",500 
한티지점,서울 마포구 양화로 130,"50,353 "
경산지점,경북 영천시 금호읍 영천산단로 111,"3,870 "
영업부,"PASEO DEL MAR AND PACIFIC AVENUES, COSTA DEL ESTE, MMG TOWER 23RD FLOOR, PANAMACITY, PANAMA",0 
영업부,"PASEO DEL MAR AND PACIFIC AVENUES, COSTA DEL ESTE, MMG TOWER 23RD FLOOR, PANAMACITY, PANAMA",0 
천안지점,충남 천안시 서북구 직산읍 4산단5길 11-1,0 
하남지점,서울 강서구 마곡중앙 8로 78,0 
하남지점,서울 강서구 마곡중앙 8로 78,0 
마곡지점,"NHON TRACH V INDUSTRIAL PARK, NHON TRACH DISTRICT, DONG NAI PRONINCE, VIETNAM",0 
반포지점,충북 음성군 생극면 생극산단길 31,"2,000 "
노원지점,경기 포천시 가산면 유교로 78,400 
충주지점,"CAOZI-LI KAIFA-QU, WUQING-QU-QU, TIANJIN-CITY, CHINA",0 
성서지점,"대구 달성군 다사읍 세천로8길 40, 2동","2,950 "
압구정지점,경기 화성시 동탄기흥로 593-8,"23,400 "
청주지점,충북 진천군 덕산읍 산수산단2로 50,"1,800 "
김포지점,인천 남동구 청능대로339번길 25,"2,000 "
전주지점,"서울 용산구 이태원로 211, 3층","9,000 "
해양산업금융실,"부산 해운대구 마린시티2로 38, 1동 7층","15,151 "
광주지점,전북 군산시 새만금북로 190,"10,000 "
평택지점,경기 평택시 포승읍 평택항로268번길 117-18,"3,000 "
평택지점,"경기 시흥시 공단1대로379번안길 49, 302호","1,000 "
송도지점,"인천 연수구 벤처로 63, B동 201호",475 
성서지점,대구 달서구 월배로5길 19,"3,000 "
시화지점,"서울 영등포구 양평로25길 8, 15층","3,000 "
압구정지점,경기 성남시 중원구 둔촌대로 400,"38,720 "
분당지점,인천 연수구 능허대로 16,"3,997 "
안산지점,"경기 안양시 동안구 흥안대로439번길 8, 6층","13,000 "
포항지점,경기 광주시 초월읍 두월길29번길 24,406 
원주지점,강원 원주시 호저면 매호로 251,"4,198 "
산본지점,"경기 용인시 기흥구 흥덕1로 13, A동 1402호","1,300 "
마곡지점,서울 용산구 이태원로 262,"6,560 "
청주지점,충북 청주시 흥덕구 오송읍 오송생명14로 118,0 
마곡지점,강원 고성군 죽왕면 심층수길 124-19,"4,000 "
목포지점,광주 동구 동계천로 170,"1,517 "
금남로지점,광주 광산구 하남산단8번로 127-30,160 
노원지점,경기 남양주시 진접읍 진벌로51번길 26,"4,922 "
평택지점,충남 당진시 송악읍 부곡공단4길 28-206,0 
서소문지점,"서울 서초구 서초중앙로8길 105, 4층","1,000 "
,"LOT IN8.1, ROAD NO. 4, CAM DIEN- LUONG DIEN INDUSTRIAL PARK, CAM DIEN COMMUNE, CAM GIANG DISTRICT, HAI DUONG PROVINCE, VIETNAM",0 
영업부,울산 남구 용잠로 14,"41,427 "
금천지점,"서울 서초구 강남대로 148, 2층","1,463 "
김해지점,경남 김해시 상동면 동북로437번길 27-6,"1,037 "
부천지점,인천 중구 영종해안북로 970,"1,040 "
대전지점,"충남 공주시 관골1길 49, 2층","4,158 "
경산지점,경북 경산시 와촌면 지식산업6로 62,"10,825 "
영업부,"서울 강남구 역삼로3길 13, 9층","30,000 "
강남지점,"서울 강남구 영동대로 325, 10층","13,837 "
충주지점,충북 충주시 주덕읍 주덕농공길 65,"14,213 "
잠실지점,서울 송파구 마천로 129,"1,000 "
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
영업부,"TRUST COMPANY COMPLEX, AJELTAKE ROAD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS",0 
평택지점,"경기 성남시 분당구 서판교로 154, 404호",900 
서소문지점,경기 의왕시 오봉산단1로 60,"2,625 "
영업부,경기 화성시 향남읍 제약공단2길 28,"2,828 "
천안지점,서울 영등포구 은행로 14,0 
남울산지점,경남 김해시 진영읍 본산로 49-16,500 
원주지점,강원 춘천시 퇴계농공로 84,"1,721 "
여수지점,전남 여수시 좌수영로 883,"1,613 "
광주지점,광주 광산구 평동로803번길 43-7,"3,790 "
전주지점,전북 전주시 덕진구 신복로 118,"1,000 "
천안지점,서울 영등포구 은행로 14,0 
여수지점,광주 북구 첨단연신로 279,"9,600 "
부산지점,부산 수영구 황령대로 505,"18,925 "
영업부,경기 이천시 호법면 이섭대천로527번길 25,"29,993 "
금천지점,"LOT C, EXPENDED DONG VAN ⅠINDUSTRIAL ZONE, YENBAC COMMUNE,",0 
양산지점,"경북 봉화군 봉화읍 농업인길 107, 봉화 제 2농공단지",100 
안양지점,서울 금천구 가산동 345-30번지 남성프라자 1112호,"1,000 "
인천지점,"인천 남동구 예술로258번길 13, 3층",100 
대구지점,대구 달서구 달서대로85길 77,"7,300 "
,경기 화성시 향남읍 제약단지로 150-5,160 
동탄지점,"서울 송파구 법원로11길 25, 비동1201호,1202호,1203호,1215호",500 
원주지점,인천 서구 보듬로 176,"2,000 "
수원지점,경기 용인시 처인구 남사읍 원암로 67,"3,394 "
여의도지점,"서울 영등포구 여의나루로 67, 1205호 비에스 44","19,826 "
군산지점,전북 전주시 덕진구 감수길 10-54,"1,691 "
강남지점,"경기 고양시 일산동구 하늘마을로 158, B동 1403호","1,242 "
잠원지점,서울 송파구 마천로 241,"2,500 "
안양지점,서울 성동구 성수일로4길 4,"2,481 "
청주지점,충북 청주시 흥덕구 오송읍 오송생명1로 207,883 
부산지점,경북 포항시 북구 송라면 대전길 97-88,"9,290 "
창원지점,"부산 사상구 모라로 22, 1509호","4,830 "
목포지점,광주 북구 무등로 204,"4,000 "
천안지점,충남 천안시 동남구 수신면 수신로 503,"24,000 "
시화지점,경기 용인시 수지구 포은대로59번길 20,"58,223 "
안양지점,경기 이천시 백사면 송말리 276-2번지,"2,561 "
전주지점,전북 전주시 완산구 전주객사4길 74-10,"1,600 "
일산지점,"서울 용산구 이태원로 241, 2층,5층","2,000 "
평택지점,서울 영등포구 은행로 14,"10,500 "
마곡지점,"서울 강남구 논현로85길 46, 4층, 5층","5,000 "
노원지점,경기 남양주시 화도읍 폭포로 200-32,"3,000 "
도곡지점,경기 포천시 가산면 금현경제로 31,800 
전주지점,전남 화순군 능주면 효죽로 433,"4,000 "
여수지점,전남 여수시 삼동로 27-9,"3,200 "
진주지점,경남 진주시 돗골로58번길 11,200 
천안지점,인천 서구 원적로7번길 32,"28,000 "
서소문지점,서울 중구 중림로 49,"5,000 "
압구정지점,"서울 강남구 영동대로 316, 8층","1,500 "
마포지점,"서울 마포구 동교로12안길 14, 4층","4,140 "
반포지점,서울 구로구 오리로22다길 40,"2,650 "
진주지점,경남 함양군 수동면 산업단지길 100,"2,267 "
평택지점,"5100 Jaszbereny,Felsomezo utca 1, Magyarorszag",0 
강남지점,"서울 강동구 양재대로 1303, 4층","4,850 "
평택지점,경기 평택시 서탄면 수월암4길 62,"3,036 "
목포지점,전남 함평군 함평읍 초동길 76-17,450 
가산지점,서울 금천구 가산동 505-14번지 코오롱디지털타워애스턴 1006호,864 
잠실지점,"경기 시흥시 공단1대로322번길 16, A동 2층 202호",0 
잠실지점,"전북 정읍시 신태인읍 석지로 621-48, 3호 동호","1,400 "
경주지점,경북 경산시 용성면 구룡로 86-21,250 
일산지점,경기 연천군 백학면 장백로 589,"13,000 "
서소문지점,경기 부천시 산업로8번길 9,"2,700 "
전주지점,경북 포항시 남구 철강산단로 284,"18,898 "
분당지점,"경기 성남시 분당구 성남대로43번길 10, 5층","17,099 "
여수지점,충남 보령시 청소면 송덕신송길 545,"1,000 "
진주지점,경남 밀양시 부북면 전사포리 886-1번지,"19,487 "
금천지점,"서울 금천구 가산디지털1로 171, B동 139호,1901호-1908호","1,297 "
잠실지점,"서울 송파구 정의로8길 9, 8층","16,700 "
종로지점,REPUBLIC OF PANAMA,0 
분당지점,경기 광주시 곤지암읍 광여로 145,800 
오창지점,충북 충주시 대소원면 메가폴리스로 195,"29,223 "
안양지점,인천 중구 영종해안남로321번길 186,"100,000 "
일산지점,"서울 강남구 테헤란로87길 36, 1801호","15,000 "
여의도지점,울산 북구 산업로 1103,"17,400 "
,충남 천안시 서북구 천안대로 927-35,964 
제주지점,"제주 제주시 청사로3길 11-3, 4층","2,500 "
서소문지점,강원 강릉시 공항길 122-34,"1,650 "
서초지점,"PASEO DEL MAR AND PACIFIC AVENUES, COSTA DEL ESTE, MMG TOWER, 23RD FLOOR, PANAMA CITY",0 
서초지점,"PASEO DEL MAR AND PACIFIC AVENUES, COSTA DEL ESTE, MMG TOWER, 23RD FLOOR, PANAMA CITY",0 
